M = 0  out of  250
M = 25  out of  250
M = 50  out of  250
M = 75  out of  250
M = 100  out of  250
M = 125  out of  250
M = 150  out of  250
M = 175  out of  250
M = 200  out of  250
M = 225  out of  250
         4493559 function calls (4487363 primitive calls) in 61.601 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      563    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      128    0.000    0.000    0.000    0.000 colors.py:591(__init__)
      399    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:789(find_spec)
       77    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
       46    0.000    0.000    0.001    0.000 ntpath.py:74(join)
        1    0.000    0.000    0.047    0.047 rcsetup.py:15(<module>)
       22    0.000    0.000    0.000    0.000 artist.py:37(allow_rasterization)
       34    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1321(<setcomp>)
      266    0.000    0.000    0.000    0.000 pyplot.py:2208(pad)
      437    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:190(cb)
        1    0.000    0.000    0.213    0.213 __init__.py:106(<module>)
       54    0.000    0.000    0.000    0.000 patches.py:1838(<listcomp>)
       28    0.000    0.000    0.000    0.000 ipaddress.py:1631(_ip_int_from_string)
       28    0.000    0.000    0.009    0.000 pyparsing.py:2757(__init__)
       16    0.000    0.000    0.000    0.000 cycler.py:349(by_key)
      161    0.000    0.000    0.003    0.000 docstring.py:94(dedent)
       82    0.000    0.000    0.003    0.000 docstring.py:113(dedent_interpd)
     1218    0.000    0.000    0.000    0.000 inspect.py:2453(annotation)
       10    0.000    0.000    0.000    0.000 enum.py:121(<setcomp>)
       24    0.000    0.000    0.036    0.002 __init__.py:1137(rc_params_from_file)
        1    0.000    0.000    0.010    0.010 numeric.py:1(<module>)
    41/38    0.000    0.000    0.078    0.002 <frozen importlib._bootstrap_external>:935(create_module)
        6    0.000    0.000    0.000    0.000 getlimits.py:65(__init__)
        1    0.000    0.000    0.031    0.031 core.py:187(read_style_directory)
      429    0.000    0.000    0.000    0.000 copyreg.py:87(__newobj__)
       52    0.000    0.000    0.004    0.000 pyparsing.py:3981(parseImpl)
       94    0.000    0.000    0.000    0.000 sre_parse.py:78(opengroup)
     2197    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
      577    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
       37    0.000    0.000    0.000    0.000 pyparsing.py:2390(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:428(Misc)
      410    0.000    0.000    0.000    0.000 sre_parse.py:75(groups)
      415    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:716(find_spec)
       61    0.000    0.000    0.000    0.000 pyparsing.py:2804(__str__)
        1    0.000    0.000    0.000    0.000 parser.py:3(<module>)
      109    0.000    0.000    0.000    0.000 sre_parse.py:70(__init__)
      493    0.000    0.000    0.000    0.000 {method 'group' of '_sre.SRE_Match' objects}
        1    0.000    0.000    0.000    0.000 _color_data.py:1(<module>)
      109    0.000    0.000    0.000    0.000 sre_parse.py:797(fix_flags)
        1    0.000    0.000    0.000    0.000 opcode.py:5(<module>)
        1    0.000    0.000    0.001    0.001 rrule.py:7(<module>)
       71    0.000    0.000    0.000    0.000 os.py:720(__getitem__)
       51    0.000    0.000    0.000    0.000 _internal.py:703(_ufunc_doc_signature_formatter)
       52    0.000    0.000    0.000    0.000 pyparsing.py:1545(resetCache)
      111    0.000    0.000    0.000    0.000 rcsetup.py:67(__call__)
       63    0.000    0.000    0.000    0.000 rcsetup.py:80(<listcomp>)
       86    0.000    0.000    0.001    0.000 pyparsing.py:1046(wrapper)
       32    0.000    0.000    0.000    0.000 cm.py:34(revcmap)
       23    0.000    0.000    0.007    0.000 pyparsing.py:1016(_trim_arity)
        1    0.000    0.000    0.014    0.014 pyparsing.py:5377(pyparsing_common)
  608/557    0.000    0.000    0.001    0.000 {built-in method builtins.issubclass}
       80    0.000    0.000    0.000    0.000 ipaddress.py:1125(_parse_octet)
       66    0.000    0.000    0.002    0.000 pyparsing.py:1799(__add__)
     1294    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
       85    0.000    0.000    0.000    0.000 __init__.py:934(__getitem__)
      150    0.000    0.000    0.000    0.000 inspect.py:695(getmodule)
        1    0.000    0.000    0.002    0.002 arrayprint.py:5(<module>)
       52    0.000    0.000    0.004    0.000 pyparsing.py:3837(parseImpl)
       17    0.000    0.000    0.001    0.000 argparse.py:1299(add_argument)
        1    0.000    0.000    0.174    0.174 add_newdocs.py:10(<module>)
       31    0.000    0.000    0.000    0.000 {built-in method _locale._getdefaultlocale}
       18    0.000    0.000    0.000    0.000 path.py:212(_update_values)
        9    0.000    0.000    0.000    0.000 datetime.py:338(__new__)
      218    0.000    0.000    0.000    0.000 sre_compile.py:513(isstring)
        1    0.000    0.000    0.038    0.038 __init__.py:169(<module>)
       12    0.000    0.000    0.000    0.000 utils.py:74(__call__)
      252    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.can_cast}
        1    0.000    0.000    0.000    0.000 image.py:954(PcolorImage)
       24    0.000    0.000    0.001    0.000 nosetester.py:152(__init__)
       82    0.000    0.000    0.000    0.000 sre_parse.py:312(_class_escape)
      116    0.000    0.000    0.000    0.000 {built-in method builtins.repr}
        5    0.000    0.000    0.000    0.000 enum.py:547(<dictcomp>)
       34    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1333(path_hook_for_FileFinder)
        3    0.000    0.000    0.000    0.000 numeric.py:367(extend_all)
       24    0.000    0.000    0.001    0.000 core.py:177(iter_style_files)
        6    0.000    0.000    0.001    0.000 patches.py:1774(_pprint_table)
      103    0.000    0.000    0.000    0.000 pyparsing.py:2409(parseImpl)
      382    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.009    0.009 __init__.py:56(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
       62    0.000    0.000    0.000    0.000 {built-in method numpy.core.multiarray.result_type}
        1    0.000    0.000    0.004    0.004 lapack.py:410(<module>)
       17    0.000    0.000    0.000    0.000 argparse.py:151(__init__)
       21    0.000    0.000    0.007    0.000 pyparsing.py:1227(setParseAction)
       80    0.000    0.000    0.001    0.000 cm.py:51(_reverse_cmap_spec)
        1    0.000    0.000    0.001    0.001 _util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:2280(CompositeGenericTransform)
      899    0.000    0.000    0.000    0.000 {built-in method builtins.id}
       57    0.000    0.000    0.000    0.000 rcsetup.py:438(validate_fontsize)
        1    0.000    0.000    0.000    0.000 __init__.py:1157(<listcomp>)
      132    0.000    0.000    0.000    0.000 enum.py:16(_is_dunder)
        1    0.000    0.000    0.012    0.012 mathtext.py:16(<module>)
        1    0.000    0.000    0.000    0.000 colors.py:89(<dictcomp>)
       98    0.000    0.000    0.000    0.000 functools.py:73(wraps)
       47    0.000    0.000    0.000    0.000 ipaddress.py:607(__init__)
       27    0.000    0.000    0.000    0.000 core.py:940(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:301(_add_aliases)
       66    0.000    0.000    0.003    0.000 traceback.py:279(line)
        1    0.000    0.000    0.010    0.010 patches.py:3(<module>)
       22    0.000    0.000    0.006    0.000 traceback.py:196(extract_stack)
        2    0.000    0.000    0.003    0.002 linecache.py:82(updatecache)
      141    0.000    0.000    0.032    0.000 re.py:222(compile)
       39    0.000    0.000    0.000    0.000 rcsetup.py:662(__call__)
        4    0.000    0.000    0.000    0.000 ssl.py:116(_import_symbols)
        3    0.000    0.000    0.022    0.007 __init__.py:3(<module>)
      523    0.000    0.000    0.000    0.000 inspect.py:2754(return_annotation)
       26    0.000    0.000    0.000    0.000 numerictypes.py:229(bitname)
      125    0.000    0.000    0.000    0.000 __init__.py:424(<genexpr>)
       27    0.000    0.000    0.000    0.000 sre_parse.py:260(getuntil)
        1    0.000    0.000    0.066    0.066 _axes.py:1(<module>)
       11    0.000    0.000    0.038    0.003 artist.py:1508(kwdoc)
        1    0.000    0.000    0.047    0.047 text.py:3(<module>)
       33    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       41    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:943(exec_module)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:51(<module>)
       54    0.000    0.000    0.001    0.000 pyplot.py:2505(<lambda>)
      287    0.000    0.000    0.000    0.000 __init__.py:894(<genexpr>)
       20    0.000    0.000    0.000    0.000 {method 'findall' of '_sre.SRE_Pattern' objects}
        1    0.000    0.000    0.038    0.038 collections.py:10(<module>)
      124    0.000    0.000    0.000    0.000 pyparsing.py:2131(__str__)
        1    0.000    0.000    0.062    0.062 request.py:68(<module>)
      562    0.000    0.000    0.000    0.000 inspect.py:2750(parameters)
      214    0.000    0.000    0.000    0.000 pyparsing.py:1462(get)
        2    0.000    0.000    0.002    0.001 function_base.py:1(<module>)
      125    0.000    0.000    0.000    0.000 __init__.py:422(<genexpr>)
      610    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        6    0.000    0.000    0.000    0.000 patches.py:1801(<listcomp>)
        1    0.000    0.000    0.003    0.003 tokenize.py:21(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:1200(<listcomp>)
        1    0.000    0.000    0.030    0.030 backend_tkagg.py:2(<module>)
        1    0.000    0.000    0.000    0.000 wintypes.py:111(_COORD)
       16    0.000    0.000    0.000    0.000 rcsetup.py:886(validate_animation_writer_path)
        3    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
       24    0.000    0.000    0.000    0.000 locale.py:608(getpreferredencoding)
       21    0.000    0.000    0.000    0.000 abc.py:135(<setcomp>)
      106    0.000    0.000    0.000    0.000 pyparsing.py:483(haskeys)
       22    0.000    0.000    0.007    0.000 pyparsing.py:1024(extract_stack)
      139    0.000    0.000    0.000    0.000 cbook.py:678(iterable)
        1    0.000    0.000    0.014    0.014 __init__.py:31(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:27(<module>)
        1    0.000    0.000    0.145    0.145 colorbar.py:20(<module>)
       58    0.000    0.000    0.000    0.000 cp1250.py:22(decode)
       98    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
        1    0.000    0.000    0.010    0.010 inspect.py:27(<module>)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_io.FileIO' objects}
       25    0.000    0.000    0.010    0.000 fontconfig_pattern.py:119(parse)
       92    0.000    0.000    0.000    0.000 six.py:580(iteritems)
       27    0.000    0.000    0.011    0.000 pyparsing.py:1586(parseString)
        1    0.000    0.000    0.003    0.003 mlab.py:163(<module>)
       24    0.000    0.000    0.000    0.000 rcsetup.py:55(__init__)
        1    0.000    0.000    0.024    0.024 backend_bases.py:33(<module>)
       79    0.000    0.000    0.001    0.000 docstring.py:128(<lambda>)
       24    0.000    0.000    0.000    0.000 sre_compile.py:391(_generate_overlap_table)
       14    0.000    0.000    0.003    0.000 rcsetup.py:736(cycler)
        1    0.000    0.000    0.014    0.014 dates.py:110(<module>)
       83    0.000    0.000    0.000    0.000 six.py:141(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:283(MathtextBackendPdf)
        1    0.000    0.000    0.011    0.011 ssl.py:89(<module>)
       85    0.000    0.000    0.000    0.000 pyparsing.py:2346(__init__)
       99    0.000    0.000    0.000    0.000 ipaddress.py:1883(__init__)
    14/10    0.000    0.000    0.003    0.000 __init__.py:335(wrapper)
        1    0.000    0.000    0.075    0.075 contour.py:4(<module>)
       15    0.000    0.000    0.000    0.000 cycler.py:191(_from_iter)
       26    0.000    0.000    0.000    0.000 {method 'clear' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.011    0.011 font_manager.py:21(<module>)
       18    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 case.py:128(_BaseTestCaseContext)
        1    0.000    0.000    0.001    0.001 datetime.py:5(<module>)
        1    0.000    0.000    0.004    0.004 cbook.py:7(<module>)
      136    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       22    0.000    0.000    0.003    0.000 linecache.py:53(checkcache)
       94    0.000    0.000    0.001    0.000 sre_parse.py:90(closegroup)
        1    0.000    0.000    0.008    0.008 socket.py:47(<module>)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        1    0.000    0.000    0.005    0.005 ticker.py:167(<module>)
       58    0.000    0.000    0.004    0.000 pyparsing.py:3270(<listcomp>)
        1    0.000    0.000    0.000    0.000 colors.py:73(__init__)
      380    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:427(has_location)
        1    0.000    0.000    0.000    0.000 __init__.py:3654(PanedWindow)
        1    0.000    0.000    0.005    0.005 _base.py:1(<module>)
        1    0.000    0.000    0.006    0.006 __init__.py:24(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:2807(Arc3)
      262    0.000    0.000    0.000    0.000 sre_compile.py:101(fixup)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:436(spec_from_loader)
        4    0.000    0.000    0.005    0.001 __init__.py:625(_get_config_or_cache_dir)
        1    0.000    0.000    0.000    0.000 _base.py:421(_AxesBase)
       34    0.000    0.000    0.000    0.000 ntpath.py:304(expanduser)
       67    0.000    0.000    0.004    0.000 linecache.py:15(getline)
       86    0.000    0.000    0.000    0.000 pyparsing.py:3417(<genexpr>)
       20    0.000    0.000    0.001    0.000 textwrap.py:414(dedent)
      138    0.000    0.000    0.000    0.000 pyparsing.py:2039(setWhitespaceChars)
        1    0.000    0.000    0.003    0.003 colors.py:57(<module>)
        1    0.000    0.000    0.033    0.033 __init__.py:220(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method nt.mkdir}
       28    0.000    0.000    0.000    0.000 pyparsing.py:2720(__str__)
      272    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1216(<genexpr>)
       67    0.000    0.000    0.004    0.000 linecache.py:37(getlines)
       57    0.000    0.000    0.000    0.000 __init__.py:19(__new__)
        1    0.000    0.000    0.023    0.023 utils.py:4(<module>)
        1    0.000    0.000    0.002    0.002 image.py:5(<module>)
      323    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:843(get_filename)
       68    0.000    0.000    0.000    0.000 ipaddress.py:1251(__init__)
      173    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      129    0.000    0.000    0.000    0.000 cycler.py:227(<genexpr>)
       28    0.000    0.000    0.000    0.000 {built-in method nt._getfullpathname}
        1    0.000    0.000    0.003    0.003 pyparsing.py:4853(_makeTags)
       24    0.000    0.000    0.000    0.000 warnings.py:371(__enter__)
       25    0.000    0.000    0.000    0.000 rcsetup.py:305(__call__)
       54    0.000    0.000    0.000    0.000 pyplot.py:2499(_autogen_docstring)
       24    0.000    0.000    0.001    0.000 contextlib.py:63(__exit__)
       31    0.000    0.000    0.000    0.000 _bootlocale.py:11(getpreferredencoding)
       95    0.000    0.000    0.000    0.000 enum.py:8(_is_descriptor)
        1    0.000    0.000    0.001    0.001 markers.py:105(MarkerStyle)
       39    0.000    0.000    0.001    0.000 inspect.py:2758(replace)
       40    0.000    0.000    0.000    0.000 colors.py:710(__init__)
       18    0.000    0.000    0.000    0.000 core.py:1021(__init__)
       41    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:924(__init__)
       24    0.000    0.000    0.000    0.000 contextlib.py:37(__init__)
        1    0.000    0.000    0.031    0.031 _internal.py:6(<module>)
        1    0.000    0.000    0.002    0.002 filedialog.py:13(<module>)
       16    0.000    0.000    0.085    0.005 six.py:91(__get__)
       45    0.000    0.000    0.000    0.000 pyparsing.py:1167(setName)
      124    0.000    0.000    0.000    0.000 enum.py:24(_is_sunder)
        1    0.000    0.000    0.006    0.006 mathtext.py:2222(Parser)
        1    0.000    0.000    0.005    0.005 random.py:37(<module>)
       75    0.000    0.000    0.000    0.000 os.py:790(encodekey)
       23    0.000    0.000    0.000    0.000 numerictypes.py:216(_evalname)
        5    0.000    0.000    0.001    0.000 enum.py:314(_create_)
       33    0.000    0.000    0.000    0.000 codecs.py:318(decode)
